Waypoint,,EPGLP,50.3947,18.6292,,,EPGL,,EP
Waypoint,,EPGLS,50.1325,19.0250,,,EPGL,,EP
Waypoint,,EPGLT,50.3539,18.8664,,,EPGL,,EP
Waypoint,,EPINJ,52.8561,18.1989,,,EPIN,,EP
Waypoint,,EPINM,52.6772,18.0075,,,EPIN,,EP
Waypoint,,EPINN,52.8942,18.0075,,,EPIN,,EP
Waypoint,,EPINP,52.8339,18.6536,,,EPIN,,EP
Waypoint,,EPINR,52.6314,18.5350,,,EPIN,,EP
Waypoint,,EPINS,52.7319,18.2697,,,EPIN,,EP
Waypoint,,EPINW,52.8142,18.4717,,,EPIN,,EP
Waypoint,,EPINZ,52.9033,18.1411,,,EPIN,,EP
Waypoint,,EPIRJ,52.8561,18.1989,,,EPIR,,EP
Waypoint,,EPIRM,52.6772,18.0075,,,EPIR,,EP
Waypoint,,EPIRN,52.8942,18.3161,,,EPIR,,EP
Waypoint,,EPIRP,52.8339,18.6536,,,EPIR,,EP
Waypoint,,EPIRR,52.6314,18.5350,,,EPIR,,EP
Waypoint,,EPIRS,52.7319,18.2697,,,EPIR,,EP
Waypoint,,EPIRW,52.8142,18.4717,,,EPIR,,EP
Waypoint,,EPIRZ,52.9033,18.1411,,,EPIR,,EP
Waypoint,,EPJSA,50.9611,15.7964,,,EPJS,,EP
Waypoint,,EPJSJ,50.8747,15.9200,,,EPJS,,EP
Waypoint,,EPJSP,50.9628,15.6450,,,EPJS,,EP
Waypoint,,EPJSS,50.8294,15.7072,,,EPJS,,EP
Waypoint,,EPJSW,50.9383,15.9072,,,EPJS,,EP
Waypoint,,EPJSZ,50.8839,15.8111,,,EPJS,,EP
Waypoint,,EPKAD,50.8019,20.8061,,,EPKA,,EP
Waypoint,,EPKAK,50.9086,20.5797,,,EPKA,,EP
Waypoint,,EPKAT,50.8414,20.6419,,,EPKA,,EP
Waypoint,,EPKAW,50.8456,20.8572,,,EPKA,,EP
Waypoint,,EPKAZ,50.9747,20.6608,,,EPKA,,EP
Waypoint,,EPKEE,54.0119,21.5836,,,EPKE,,EP
Waypoint,,EPKES,53.9533,21.3714,,,EPKE,,EP
Waypoint,,EPKEW,54.0256,21.2172,,,EPKE,,EP
Waypoint,,EPKKB,50.2647,19.4347,,,EPKK,,EP
Waypoint,,EPKKD,49.8569,20.1417,,,EPKK,,EP
Waypoint,,EPKKE,50.0419,20.0978,,,EPKK,,EP
Waypoint,,EPKKI,50.1500,19.6333,,,EPKK,,EP
Waypoint,,EPKKK,50.0500,19.8000,,,EPKK,,EP
Waypoint,,EPKKL,50.1364,20.1144,,,EPKK,,EP
Waypoint,,EPKKM,50.3500,20.0333,,,EPKK,,EP
Waypoint,,EPKKO,50.2000,19.8833,,,EPKK,,EP
Waypoint,,EPKKR,49.9108,19.4128,,,EPKK,,EP
Waypoint,,EPKKS,49.9833,19.8167,,,EPKK,,EP
Waypoint,,EPKKU,49.7919,19.7781,,,EPKK,,EP
Waypoint,,EPKKZ,50.1092,19.7794,,,EPKK,,EP
Waypoint,,EPKMA,50.1333,19.0253,,,EPKM,,EP
Waypoint,,EPKMB,50.2647,19.4347,,,EPKM,,EP
Waypoint,,EPKME,50.1781,18.8911,,,EPKM,,EP
Waypoint,,EPKMG,50.4000,19.0500,,,EPKM,,EP
Waypoint,,EPKMH,50.3167,19.2333,,,EPKM,,EP
Waypoint,,EPKMP,50.3978,18.6275,,,EPKM,,EP
Waypoint,,EPKMT,50.3500,18.8500,,,EPKM,,EP
Waypoint,,EPKPN,50.1203,20.3789,,,EPKP,,EP
Waypoint,,EPKPP,50.0214,20.1519,,,EPKP,,EP
Waypoint,,EPKPT,50.1119,20.2356,,,EPKP,,EP
Waypoint,,EPKPZ,50.0531,20.3294,,,EPKP,,EP
Waypoint,,EPKRB,49.7625,21.6847,,,EPKR,,EP
Waypoint,,EPKRH,49.6703,21.8892,,,EPKR,,EP
Waypoint,,EPKRI,49.6050,21.8069,,,EPKR,,EP
Waypoint,,EPKRK,49.6656,21.6108,,,EPKR,,EP
Waypoint,,EPKSE,52.2114,17.2858,,,EPKS,,EP
Waypoint,,EPKSK,52.3314,17.1711,,,EPKS,,EP
Waypoint,,EPKSM,52.2333,16.8333,,,EPKS,,EP
Waypoint,,EPKSR,52.3294,17.0508,,,EPKS,,EP
Waypoint,,EPKSZ,52.1667,17.1667,,,EPKS,,EP
Waypoint,,EPKTB,50.2647,19.4347,,,EPKT,,EP
Waypoint,,EPKTC,50.6236,18.8361,,,EPKT,,EP
Waypoint,,EPKTG,50.4000,19.0500,,,EPKT,,EP
Waypoint,,EPKTH,50.3181,19.2372,,,EPKT,,EP
Waypoint,,EPKTI,50.1500,19.6333,,,EPKT,,EP
Waypoint,,EPKTJ,50.6717,19.2050,,,EPKT,,EP
Waypoint,,EPKTN,50.4972,19.0792,,,EPKT,,EP
Waypoint,,EPKTT,50.3500,18.8500,,,EPKT,,EP
Waypoint,,EPKTW,50.5833,19.0583,,,EPKT,,EP
Waypoint,,EPKTX,50.4539,19.0814,,,EPKT,,EP
Waypoint,,EPLBB,51.0903,22.2878,,,EPLB,,EP
Waypoint,,EPLBD,51.3456,22.6406,,,EPLB,,EP
Waypoint,,EPLBE,51.1606,22.9453,,,EPLB,,EP
Waypoint,,EPLBJ,51.1008,22.5828,,,EPLB,,EP
Waypoint,,EPLBK,51.1158,22.7619,,,EPLB,,EP
Waypoint,,EPLBL,51.3039,22.8703,,,EPLB,,EP
Waypoint,,EPLBP,51.1300,22.8369,,,EPLB,,EP
Waypoint,,EPLBR,51.3283,22.9969,,,EPLB,,EP
Waypoint,,EPLBS,51.2217,22.7419,,,EPLB,,EP
Waypoint,,EPLBT,51.2803,22.7039,,,EPLB,,EP
Waypoint,,EPLBW,51.3497,22.3450,,,EPLB,,EP
Waypoint,,EPLBZ,51.1778,22.5283,,,EPLB,,EP
Waypoint,,EPLKB,51.3433,19.3764,,,EPLK,,EP
Waypoint,,EPLKD,51.6900,18.9808,,,EPLK,,EP
Waypoint,,EPLKG,51.5644,19.5192,,,EPLK,,EP
Waypoint,,EPLKM,51.4581,18.8375,,,EPLK,,EP
Waypoint,,EPLKN,51.5700,19.1881,,,EPLK,,EP
Waypoint,,EPLKS,51.5331,19.1722,,,EPLK,,EP
Waypoint,,EPLKX,51.5125,19.0256,,,EPLK,,EP
Waypoint,,EPLKZ,51.4656,19.2189,,,EPLK,,EP
Waypoint,,EPLLC,51.7319,18.9536,,,EPLL,,EP
Waypoint,,EPLLE,51.8000,19.6361,,,EPLL,,EP
Waypoint,,EPLLG,51.6906,19.1339,,,EPLL,,EP
Waypoint,,EPLLH,51.6378,19.2714,,,EPLL,,EP
Waypoint,,EPLLK,51.7286,19.8106,,,EPLL,,EP
Waypoint,,EPLLL,51.8094,19.2861,,,EPLL,,EP
Waypoint,,EPLLR,51.6389,19.4986,,,EPLL,,EP
Waypoint,,EPLLS,51.6903,19.4433,,,EPLL,,EP
Waypoint,,EPLLW,51.7444,19.1200,,,EPLL,,EP
Waypoint,,EPLLX,51.8917,19.6350,,,EPLL,,EP
Waypoint,,EPLLY,51.7486,19.3500,,,EPLL,,EP
Waypoint,,EPLYD,52.1008,18.8622,,,EPLY,,EP
Waypoint,,EPLYF,51.9978,18.8028,,,EPLY,,EP
Waypoint,,EPLYI,51.9769,19.3753,,,EPLY,,EP
Waypoint,,EPLYN,52.0531,19.1686,,,EPLY,,EP
Waypoint,,EPLYP,52.0067,19.5436,,,EPLY,,EP
Waypoint,,EPLYS,51.9567,19.1817,,,EPLY,,EP
Waypoint,,EPMBD,53.9139,19.3500,,,EPMB,,EP
Waypoint,,EPMBF,53.9131,18.8867,,,EPMB,,EP
Waypoint,,EPMBG,54.1417,19.0083,,,EPMB,,EP
Waypoint,,EPMBJ,54.1225,19.2958,,,EPMB,,EP
Waypoint,,EPMBL,54.0611,19.4722,,,EPMB,,EP
Waypoint,,EPMBN,54.0639,19.1167,,,EPMB,,EP
Waypoint,,EPMBS,53.9867,19.1564,,,EPMB,,EP
Waypoint,,EPMID,53.2742,16.1225,,,EPMI,,EP
Waypoint,,EPMIG,53.3708,16.4278,,,EPMI,,EP
Waypoint,,EPMIH,53.3289,16.0408,,,EPMI,,EP
Waypoint,,EPMII,53.3669,16.3389,,,EPMI,,EP
Waypoint,,EPMIK,53.2983,15.9058,,,EPMI,,EP
Waypoint,,EPMIL,53.4583,15.9456,,,EPMI,,EP
Waypoint,,EPMIM,53.4828,16.3453,,,EPMI,,EP
Waypoint,,EPMIN,53.4125,16.0994,,,EPMI,,EP
Waypoint,,EPMIO,53.4419,16.1667,,,EPMI,,EP
Waypoint,,EPMIP,53.3403,16.2450,,,EPMI,,EP
Waypoint,,EPMIS,53.3681,16.0811,,,EPMI,,EP
Waypoint,,EPMIT,53.1939,16.1544,,,EPMI,,EP
Waypoint,,EPMIV,53.4431,16.2675,,,EPMI,,EP
Waypoint,,EPMIW,53.2769,16.4633,,,EPMI,,EP
Waypoint,,EPMIX,53.4922,15.8606,,,EPMI,,EP
Waypoint,,EPMIZ,53.5256,16.0058,,,EPMI,,EP
Waypoint,,EPMLA,50.2761,21.6056,,,EPML,,EP
Waypoint,,EPMLD,50.1767,20.9958,,,EPML,,EP
Waypoint,,EPMLJ,50.3828,21.4589,,,EPML,,EP
Waypoint,,EPMLO,50.4347,21.0600,,,EPML,,EP
Waypoint,,EPMLP,50.4275,21.3306,,,EPML,,EP
Waypoint,,EPMLR,50.1958,21.2769,,,EPML,,EP
Waypoint,,EPMLS,50.2633,21.4592,,,EPML,,EP
Waypoint,,EPMMG,52.2694,21.9122,,,EPMM,,EP
Waypoint,,EPMMK,52.1133,21.5853,,,EPMM,,EP
Waypoint,,EPMMM,52.1078,21.8278,,,EPMM,,EP
Waypoint,,EPMMN,52.2450,21.6511,,,EPMM,,EP
Waypoint,,EPMMO,52.1239,22.0222,,,EPMM,,EP
Waypoint,,EPMMR,52.3044,21.5500,,,EPMM,,EP
Waypoint,,EPMMS,52.1500,21.6664,,,EPMM,,EP
Waypoint,,EPMOH,52.5492,20.5011,,,EPMO,,EP
Waypoint,,EPMOI,52.4744,20.6486,,,EPMO,,EP
Waypoint,,EPMOJ,52.3778,20.9167,,,EPMO,,EP
Waypoint,,EPMOQ,52.3778,20.1869,,,EPMO,,EP
Waypoint,,EPMOS,52.6058,20.3994,,,EPMO,,EP
Waypoint,,EPMOU,52.4292,20.6542,,,EPMO,,EP
Waypoint,,EPMOV,52.3947,20.5406,,,EPMO,,EP
Waypoint,,EPMOY,52.5800,20.7736,,,EPMO,,EP
Waypoint,,EPMRA,50.8944,16.7728,,,EPMR,,EP
Waypoint,,EPMRE,50.9297,16.9031,,,EPMR,,EP
Waypoint,,EPMRW,50.9550,16.6169,,,EPMR,,EP
Waypoint,,EPMRZ,50.9778,16.7908,,,EPMR,,EP
Waypoint,,EPNCA,52.6431,20.9417,,,EPNC,,EP
Waypoint,,EPNCB,52.5331,21.0814,,,EPNC,,EP
Waypoint,,EPNCC,52.4886,20.9236,,,EPNC,,EP
Waypoint,,EPODN,53.8350,20.4750,,,EPOD,,EP
Waypoint,,EPODS,53.6958,20.4128,,,EPOD,,EP
Waypoint,,EPODW,53.7472,20.2356,,,EPOD,,EP
Waypoint,,EPOKC,54.5533,18.4808,,,EPOK,,EP
Waypoint,,EPOKD,54.5311,18.3758,,,EPOK,,EP
Waypoint,,EPOKH,54.6103,18.7989,,,EPOK,,EP
Waypoint,,EPOKJ,54.6789,18.7203,,,EPOK,,EP
Waypoint,,EPOKK,54.7697,18.1603,,,EPOK,,EP
Waypoint,,EPOKL,54.6050,18.2486,,,EPOK,,EP
Waypoint,,EPOKO,54.4803,18.5642,,,EPOK,,EP
Waypoint,,EPOKR,54.6347,18.5139,,,EPOK,,EP
Waypoint,,EPOKW,54.7903,18.4083,,,EPOK,,EP
Waypoint,,EPPBA,52.5761,17.0094,,,EPPB,,EP
Waypoint,,EPPBB,52.5214,17.1361,,,EPPB,,EP
Waypoint,,EPPBL,52.6325,17.4286,,,EPPB,,EP
Waypoint,,EPPBO,52.6739,17.1528,,,EPPB,,EP
Waypoint,,EPPBP,52.4792,17.2772,,,EPPB,,EP
Waypoint,,EPPGE,52.2928,16.2500,,,EPPG,,EP
Waypoint,,EPPGG,52.2383,16.3411,,,EPPG,,EP
Waypoint,,EPPGI,52.3042,16.1314,,,EPPG,,EP
Waypoint,,EPPGJ,52.2053,16.2069,,,EPPG,,EP
Waypoint,,EPPGN,52.2658,16.2600,,,EPPG,,EP
Waypoint,,EPPGR,52.1386,16.2656,,,EPPG,,EP
Waypoint,,EPPGS,52.2125,16.2442,,,EPPG,,EP
Waypoint,,EPPID,53.2200,16.7869,,,EPPI,,EP
Waypoint,,EPPIK,53.1281,16.6489,,,EPPI,,EP
Waypoint,,EPPIZ,53.1936,16.6500,,,EPPI,,EP
Waypoint,,EPPLE,52.5058,19.8367,,,EPPL,,EP
Waypoint,,EPPLN,52.6064,19.7961,,,EPPL,,EP
Waypoint,,EPPLW,52.5708,19.6117,,,EPPL,,EP
Waypoint,,EPPOC,52.5114,16.7403,,,EPPO,,EP
Waypoint,,EPPON,52.4653,16.8594,,,EPPO,,EP
Waypoint,,EPPOS,52.3778,16.8256,,,EPPO,,EP
Waypoint,,EPPOT,52.4531,16.9800,,,EPPO,,EP
Waypoint,,EPPOW,52.3758,16.6200,,,EPPO,,EP
Waypoint,,EPPRE,54.2517,18.9811,,,EPPR,,EP
Waypoint,,EPPRJ,54.1481,18.5489,,,EPPR,,EP
Waypoint,,EPPRK,54.3219,18.7761,,,EPPR,,EP
Waypoint,,EPPRN,54.2658,18.7422,,,EPPR,,EP
Waypoint,,EPPRP,54.1189,18.7672,,,EPPR,,EP
Waypoint,,EPPRR,54.1483,18.9047,,,EPPR,,EP
Waypoint,,EPPRS,54.1850,18.6825,,,EPPR,,EP
Waypoint,,EPPRW,54.2353,18.4764,,,EPPR,,EP
Waypoint,,EPPTE,51.3767,19.8194,,,EPPT,,EP
Waypoint,,EPPTN,51.4436,19.7233,,,EPPT,,EP
Waypoint,,EPPTS,51.2994,19.6586,,,EPPT,,EP
Waypoint,,EPPTW,51.4100,19.6347,,,EPPT,,EP
Waypoint,,EPPWB,52.4361,18.0828,,,EPPW,,EP
Waypoint,,EPPWC,52.4322,17.4969,,,EPPW,,EP
Waypoint,,EPPWK,52.5289,17.7533,,,EPPW,,EP
Waypoint,,EPPWL,52.4125,17.8675,,,EPPW,,EP
Waypoint,,EPPWM,52.2289,18.0603,,,EPPW,,EP
Waypoint,,EPPWN,52.4578,17.8911,,,EPPW,,EP
Waypoint,,EPPWO,52.3475,17.8356,,,EPPW,,EP
Waypoint,,EPPWS,52.3108,17.8167,,,EPPW,,EP
Waypoint,,EPPWW,52.3400,17.5564,,,EPPW,,EP
Waypoint,,EPRAB,51.2472,21.2389,,,EPRA,,EP
Waypoint,,EPRAK,51.2731,21.4603,,,EPRA,,EP
Waypoint,,EPRAM,51.3661,21.4903,,,EPRA,,EP
Waypoint,,EPRAN,51.4431,21.2000,,,EPRA,,EP
Waypoint,,EPRAP,51.5375,21.3989,,,EPRA,,EP
Waypoint,,EPRAR,51.4033,21.0889,,,EPRA,,EP
Waypoint,,EPRAS,51.3106,21.2528,,,EPRA,,EP
Waypoint,,EPRAW,51.2508,21.0792,,,EPRA,,EP
Waypoint,,EPRUE,50.9217,19.3567,,,EPRU,,EP
Waypoint,,EPRUN,50.9667,19.2772,,,EPRU,,EP
Waypoint,,EPRUS,50.8286,19.2897,,,EPRU,,EP
Waypoint,,EPRUW,50.9025,19.0675,,,EPRU,,EP
Waypoint,,EPRZB,49.9839,21.9444,,,EPRZ,,EP
Waypoint,,EPRZG,49.9839,22.4014,,,EPRZ,,EP
Waypoint,,EPRZH,50.0194,22.2594,,,EPRZ,,EP
Waypoint,,EPRZK,50.2461,21.7867,,,EPRZ,,EP
Waypoint,,EPRZM,50.2492,22.1219,,,EPRZ,,EP
Waypoint,,EPRZN,50.1667,22.0333,,,EPRZ,,EP
Waypoint,,EPRZQ,50.0392,22.0692,,,EPRZ,,EP
Waypoint,,EPRZT,49.9728,22.0339,,,EPRZ,,EP
Waypoint,,EPRZW,50.0644,21.7311,,,EPRZ,,EP
Waypoint,,EPRZY,50.0658,21.9272,,,EPRZ,,EP
Waypoint,,EPSCI,53.5406,14.7872,,,EPSC,,EP
Waypoint,,EPSCN,53.6017,14.9642,,,EPSC,,EP
Waypoint,,EPSCR,53.6511,15.0669,,,EPSC,,EP
Waypoint,,EPSCS,53.5678,14.8469,,,EPSC,,EP
Waypoint,,EPSDA,53.4000,14.5769,,,EPSD,,EP
Waypoint,,EPSDB,53.4058,14.6653,,,EPSD,,EP
Waypoint,,EPSDC,53.3903,14.6953,,,EPSD,,EP
Waypoint,,EPSDD,53.3744,14.5969,,,EPSD,,EP
Waypoint,,EPSDP,53.3725,14.8636,,,EPSD,,EP
Waypoint,,EPSKD,54.3747,17.1511,,,EPSK,,EP
Waypoint,,EPSKK,54.3686,17.0231,,,EPSK,,EP
Waypoint,,EPSKL,54.4250,17.0072,,,EPSK,,EP
Waypoint,,EPSKM,54.4569,17.2103,,,EPSK,,EP
Waypoint,,EPSNB,53.8306,16.1056,,,EPSN,,EP
Waypoint,,EPSNG,53.6514,16.0278,,,EPSN,,EP
Waypoint,,EPSNL,53.8156,15.6744,,,EPSN,,EP
Waypoint,,EPSNM,53.8108,15.8617,,,EPSN,,EP
Waypoint,,EPSNN,53.8858,16.0119,,,EPSN,,EP
Waypoint,,EPSNP,53.7658,15.8194,,,EPSN,,EP
Waypoint,,EPSNR,53.7728,15.9694,,,EPSN,,EP
Waypoint,,EPSNS,53.7003,15.8189,,,EPSN,,EP
Waypoint,,EPSNT,53.7583,15.5389,,,EPSN,,EP
Waypoint,,EPSNW,53.7361,16.3500,,,EPSN,,EP
Waypoint,,EPSNY,53.9436,15.6194,,,EPSN,,EP
Waypoint,,EPSSJ,50.7675,16.4972,,,EPSS,,EP
Waypoint,,EPSSK,50.8117,16.6414,,,EPSS,,EP
Waypoint,,EPSSL,50.7569,16.5397,,,EPSS,,EP
Waypoint,,EPSSZ,50.8731,16.6131,,,EPSS,,EP
Waypoint,,EPSUN,54.1700,22.9311,,,EPSU,,EP
Waypoint,,EPSUS,53.9358,22.9786,,,EPSU,,EP
Waypoint,,EPSUW,54.0933,22.6506,,,EPSU,,EP
Waypoint,,EPSYB,53.5444,20.8203,,,EPSY,,EP
Waypoint,,EPSYE,53.4739,20.9675,,,EPSY,,EP
Waypoint,,EPSYW,53.5019,20.8986,,,EPSY,,EP
Waypoint,,EPSYZ,53.4203,21.1181,,,EPSY,,EP
Waypoint,,EPTMB,51.5294,20.4292,,,EPTM,,EP
Waypoint,,EPTMD,51.4447,20.4603,,,EPTM,,EP
Waypoint,,EPTME,51.5272,20.2264,,,EPTM,,EP
Waypoint,,EPTMG,51.6972,19.8886,,,EPTM,,EP
Waypoint,,EPTMH,51.7122,20.0367,,,EPTM,,EP
Waypoint,,EPTMI,51.6503,19.8019,,,EPTM,,EP
Waypoint,,EPTMJ,51.5222,20.0628,,,EPTM,,EP
Waypoint,,EPTMM,51.6769,20.2194,,,EPTM,,EP
Waypoint,,EPTMN,51.6572,20.1606,,,EPTM,,EP
Waypoint,,EPTMS,51.4747,20.0061,,,EPTM,,EP
Waypoint,,EPTMU,51.4000,20.1858,,,EPTM,,EP
Waypoint,,EPTMW,51.6011,19.9219,,,EPTM,,EP
Waypoint,,EPTMZ,51.5986,20.2983,,,EPTM,,EP
Waypoint,,EPWAA,52.0633,20.7433,,,EPWA,,EP
Waypoint,,EPWAB,52.1842,20.6139,,,EPWA,,EP
Waypoint,,EPWAD,52.3433,21.2278,,,EPWA,,EP
Waypoint,,EPWAE,52.1817,20.9861,,,EPWA,,EP
Waypoint,,EPWAF,52.2608,20.7356,,,EPWA,,EP
Waypoint,,EPWAG,51.9908,21.2347,,,EPWA,,EP
Waypoint,,EPWAJ,52.3778,20.9167,,,EPWA,,EP
Waypoint,,EPWAK,52.0914,21.2375,,,EPWA,,EP
Waypoint,,EPWAL,52.3333,20.8833,,,EPWA,,EP
Waypoint,,EPWAM,52.2228,21.2500,,,EPWA,,EP
Waypoint,,EPWAN,52.2175,21.0972,,,EPWA,,EP
Waypoint,,EPWAO,52.1975,21.0517,,,EPWA,,EP
Waypoint,,EPWAP,52.3047,21.0839,,,EPWA,,EP
Waypoint,,EPWAR,52.1350,20.8894,,,EPWA,,EP
Waypoint,,EPWAT,51.9706,20.8336,,,EPWA,,EP
Waypoint,,EPWAW,52.1569,20.9497,,,EPWA,,EP
Waypoint,,EPWAX,52.1086,20.8308,,,EPWA,,EP
Waypoint,,EPWAZ,52.2903,21.0108,,,EPWA,,EP
Waypoint,,EPWKE,52.5333,19.1372,,,EPWK,,EP
Waypoint,,EPWKN,52.6569,19.1339,,,EPWK,,EP
Waypoint,,EPWKS,52.4747,18.8847,,,EPWK,,EP
Waypoint,,EPWKW,52.6039,18.8869,,,EPWK,,EP
Waypoint,,EPWRG,50.9894,16.8342,,,EPWR,,EP
Waypoint,,EPWRK,51.0483,16.6133,,,EPWR,,EP
Waypoint,,EPWRN,51.1258,16.9031,,,EPWR,,EP
Waypoint,,EPWRR,51.1556,16.9589,,,EPWR,,EP
Waypoint,,EPWRS,51.0750,16.8839,,,EPWR,,EP
Waypoint,,EPWRZ,51.2500,16.8417,,,EPWR,,EP
Waypoint,,EPWSD,51.1800,17.1925,,,EPWS,,EP
Waypoint,,EPWSO,51.2981,16.9092,,,EPWS,,EP
Waypoint,,EPWSR,51.1556,16.9589,,,EPWS,,EP
Waypoint,,EPWST,51.3014,17.0625,,,EPWS,,EP
Waypoint,,EPWSZ,51.2500,16.8417,,,EPWS,,EP
Waypoint,,EPZAA,50.5939,23.1744,,,EPZA,,EP
Waypoint,,EPZAB,50.7181,23.0328,,,EPZA,,EP
Waypoint,,EPZAL,50.6633,23.1956,,,EPZA,,EP
Waypoint,,EPZAS,50.7508,23.2408,,,EPZA,,EP
Waypoint,,EPZAZ,50.7219,23.1336,,,EPZA,,EP
Waypoint,,EPZGC,52.0317,15.6269,,,EPZG,,EP
